TXNID:236842 | STATUS:REJECTED | LATENCY:92ms
TXNID:831077 | STATUS:SUCCESS | LATENCY:119ms
TXNID:159761 | STATUS:REJECTED | LATENCY:92ms
TXNID:828845 | STATUS:PENDING | LATENCY:72ms
TXNID:467339 | STATUS:FAILURE | LATENCY:166ms
TXNID:260337 | STATUS:SUCCESS | LATENCY:151ms
TXNID:579445 | STATUS:REJECTED | LATENCY:156ms
TXNID:759118 | STATUS:SUCCESS | LATENCY:21ms
TXNID:113540 | STATUS:REJECTED | LATENCY:75ms
TXNID:68156 | STATUS:REJECTED | LATENCY:111ms
TXNID:837981 | STATUS:FAILURE | LATENCY:153ms
TXNID:540865 | STATUS:REJECTED | LATENCY:71ms
TXNID:480797 | STATUS:REJECTED | LATENCY:41ms
TXNID:367379 | STATUS:REJECTED | LATENCY:162ms
TXNID:427094 | STATUS:FAILURE | LATENCY:183ms
TXNID:499006 | STATUS:REJECTED | LATENCY:18ms
TXNID:37237 | STATUS:PENDING | LATENCY:138ms
TXNID:345301 | STATUS:PENDING | LATENCY:76ms
TXNID:417657 | STATUS:REJECTED | LATENCY:177ms
TXNID:733363 | STATUS:SUCCESS | LATENCY:101ms
TXNID:918121 | STATUS:SUCCESS | LATENCY:105ms
TXNID:183294 | STATUS:FAILURE | LATENCY:183ms
TXNID:245339 | STATUS:SUCCESS | LATENCY:59ms
TXNID:109044 | STATUS:SUCCESS | LATENCY:122ms
TXNID:43741 | STATUS:REJECTED | LATENCY:56ms
TXNID:397868 | STATUS:SUCCESS | LATENCY:167ms
TXNID:544412 | STATUS:FAILURE | LATENCY:62ms
TXNID:423111 | STATUS:SUCCESS | LATENCY:120ms
TXNID:272071 | STATUS:SUCCESS | LATENCY:130ms
TXNID:406160 | STATUS:FAILURE | LATENCY:104ms
TXNID:359472 | STATUS:REJECTED | LATENCY:183ms
TXNID:472671 | STATUS:PENDING | LATENCY:140ms
TXNID:775696 | STATUS:SUCCESS | LATENCY:33ms
TXNID:606241 | STATUS:FAILURE | LATENCY:105ms
TXNID:615953 | STATUS:REJECTED | LATENCY:102ms
TXNID:983881 | STATUS:FAILURE | LATENCY:76ms
TXNID:49424 | STATUS:PENDING | LATENCY:33ms
TXNID:881651 | STATUS:FAILURE | LATENCY:173ms
TXNID:720175 | STATUS:FAILURE | LATENCY:85ms
TXNID:809808 | STATUS:PENDING | LATENCY:128ms
TXNID:151376 | STATUS:REJECTED | LATENCY:150ms
TXNID:563536 | STATUS:FAILURE | LATENCY:104ms
TXNID:672624 | STATUS:SUCCESS | LATENCY:106ms
TXNID:963857 | STATUS:SUCCESS | LATENCY:147ms
TXNID:741020 | STATUS:REJECTED | LATENCY:80ms
TXNID:594780 | STATUS:REJECTED | LATENCY:73ms
TXNID:398876 | STATUS:SUCCESS | LATENCY:14ms
TXNID:665140 | STATUS:SUCCESS | LATENCY:5ms
TXNID:708266 | STATUS:FAILURE | LATENCY:79ms
TXNID:769343 | STATUS:SUCCESS | LATENCY:39ms
TXNID:579412 | STATUS:SUCCESS | LATENCY:63ms
TXNID:478680 | STATUS:SUCCESS | LATENCY:181ms
TXNID:397538 | STATUS:SUCCESS | LATENCY:34ms
TXNID:133317 | STATUS:SUCCESS | LATENCY:159ms
TXNID:593278 | STATUS:REJECTED | LATENCY:45ms
TXNID:664137 | STATUS:SUCCESS | LATENCY:4ms
TXNID:991990 | STATUS:SUCCESS | LATENCY:24ms
TXNID:935718 | STATUS:PENDING | LATENCY:36ms
TXNID:643448 | STATUS:REJECTED | LATENCY:11ms
TXNID:132185 | STATUS:FAILURE | LATENCY:20ms
TXNID:377737 | STATUS:PENDING | LATENCY:37ms
TXNID:830794 | STATUS:PENDING | LATENCY:6ms
TXNID:366939 | STATUS:FAILURE | LATENCY:31ms
TXNID:155728 | STATUS:REJECTED | LATENCY:147ms
TXNID:73108 | STATUS:REJECTED | LATENCY:178ms
TXNID:441111 | STATUS:PENDING | LATENCY:160ms
TXNID:429570 | STATUS:PENDING | LATENCY:32ms
TXNID:494481 | STATUS:FAILURE | LATENCY:150ms
TXNID:422347 | STATUS:FAILURE | LATENCY:68ms
TXNID:683469 | STATUS:FAILURE | LATENCY:145ms
TXNID:488827 | STATUS:PENDING | LATENCY:22ms
TXNID:603285 | STATUS:FAILURE | LATENCY:91ms
TXNID:969825 | STATUS:PENDING | LATENCY:87ms
TXNID:802371 | STATUS:SUCCESS | LATENCY:45ms
TXNID:617788 | STATUS:FAILURE | LATENCY:0ms
TXNID:445187 | STATUS:PENDING | LATENCY:16ms
TXNID:324334 | STATUS:FAILURE | LATENCY:157ms
TXNID:778580 | STATUS:SUCCESS | LATENCY:175ms
TXNID:410928 | STATUS:FAILURE | LATENCY:182ms
TXNID:786299 | STATUS:REJECTED | LATENCY:8ms
TXNID:591703 | STATUS:PENDING | LATENCY:156ms
TXNID:333938 | STATUS:SUCCESS | LATENCY:0ms
TXNID:457235 | STATUS:REJECTED | LATENCY:36ms
TXNID:590483 | STATUS:PENDING | LATENCY:121ms
TXNID:818808 | STATUS:SUCCESS | LATENCY:143ms
TXNID:665308 | STATUS:PENDING | LATENCY:39ms
TXNID:562025 | STATUS:FAILURE | LATENCY:145ms
TXNID:122760 | STATUS:PENDING | LATENCY:85ms
TXNID:795142 | STATUS:FAILURE | LATENCY:57ms
TXNID:260928 | STATUS:REJECTED | LATENCY:181ms
TXNID:142016 | STATUS:SUCCESS | LATENCY:198ms
TXNID:90268 | STATUS:FAILURE | LATENCY:121ms
TXNID:42711 | STATUS:FAILURE | LATENCY:28ms
TXNID:95824 | STATUS:REJECTED | LATENCY:77ms
TXNID:534512 | STATUS:SUCCESS | LATENCY:6ms
TXNID:483232 | STATUS:SUCCESS | LATENCY:7ms
TXNID:565291 | STATUS:SUCCESS | LATENCY:73ms
TXNID:578898 | STATUS:SUCCESS | LATENCY:100ms
TXNID:393460 | STATUS:FAILURE | LATENCY:172ms
TXNID:729575 | STATUS:FAILURE | LATENCY:82ms
TXNID:710686 | STATUS:SUCCESS | LATENCY:121ms
TXNID:140059 | STATUS:PENDING | LATENCY:43ms
TXNID:517688 | STATUS:SUCCESS | LATENCY:144ms
TXNID:732469 | STATUS:PENDING | LATENCY:160ms
TXNID:769351 | STATUS:REJECTED | LATENCY:197ms
TXNID:223466 | STATUS:SUCCESS | LATENCY:152ms
TXNID:455384 | STATUS:SUCCESS | LATENCY:194ms
TXNID:886804 | STATUS:FAILURE | LATENCY:63ms
TXNID:251411 | STATUS:PENDING | LATENCY:140ms
TXNID:70612 | STATUS:PENDING | LATENCY:82ms
TXNID:43323 | STATUS:REJECTED | LATENCY:1ms
TXNID:859944 | STATUS:SUCCESS | LATENCY:132ms
TXNID:930817 | STATUS:SUCCESS | LATENCY:172ms
TXNID:568577 | STATUS:REJECTED | LATENCY:80ms
TXNID:192743 | STATUS:SUCCESS | LATENCY:19ms
TXNID:965645 | STATUS:PENDING | LATENCY:169ms
TXNID:760008 | STATUS:FAILURE | LATENCY:1ms
TXNID:861965 | STATUS:FAILURE | LATENCY:34ms
TXNID:76190 | STATUS:FAILURE | LATENCY:147ms
TXNID:812872 | STATUS:SUCCESS | LATENCY:179ms
TXNID:895872 | STATUS:FAILURE | LATENCY:77ms
TXNID:9665 | STATUS:PENDING | LATENCY:18ms
TXNID:957863 | STATUS:SUCCESS | LATENCY:138ms
TXNID:892409 | STATUS:FAILURE | LATENCY:89ms
TXNID:204517 | STATUS:FAILURE | LATENCY:104ms
TXNID:942217 | STATUS:REJECTED | LATENCY:93ms
TXNID:617123 | STATUS:SUCCESS | LATENCY:190ms
TXNID:709970 | STATUS:PENDING | LATENCY:114ms
TXNID:85563 | STATUS:REJECTED | LATENCY:31ms
TXNID:356861 | STATUS:PENDING | LATENCY:162ms
TXNID:554140 | STATUS:PENDING | LATENCY:20ms
TXNID:754533 | STATUS:PENDING | LATENCY:43ms
TXNID:200108 | STATUS:REJECTED | LATENCY:181ms
TXNID:987915 | STATUS:SUCCESS | LATENCY:109ms
TXNID:859636 | STATUS:FAILURE | LATENCY:107ms
TXNID:828243 | STATUS:REJECTED | LATENCY:29ms
TXNID:864067 | STATUS:PENDING | LATENCY:34ms
TXNID:913750 | STATUS:SUCCESS | LATENCY:3ms
TXNID:949282 | STATUS:PENDING | LATENCY:165ms
TXNID:836805 | STATUS:FAILURE | LATENCY:103ms
TXNID:690737 | STATUS:PENDING | LATENCY:1ms
TXNID:136821 | STATUS:PENDING | LATENCY:69ms
TXNID:984036 | STATUS:FAILURE | LATENCY:185ms
TXNID:150065 | STATUS:FAILURE | LATENCY:160ms
TXNID:198213 | STATUS:FAILURE | LATENCY:101ms
TXNID:952401 | STATUS:SUCCESS | LATENCY:118ms
TXNID:92976 | STATUS:PENDING | LATENCY:46ms
TXNID:899833 | STATUS:SUCCESS | LATENCY:111ms
TXNID:759910 | STATUS:SUCCESS | LATENCY:13ms
TXNID:58695 | STATUS:FAILURE | LATENCY:75ms
TXNID:193255 | STATUS:PENDING | LATENCY:129ms
TXNID:744780 | STATUS:SUCCESS | LATENCY:109ms
TXNID:211535 | STATUS:FAILURE | LATENCY:11ms
TXNID:563432 | STATUS:SUCCESS | LATENCY:49ms
TXNID:395329 | STATUS:REJECTED | LATENCY:55ms
TXNID:523745 | STATUS:PENDING | LATENCY:13ms
TXNID:876698 | STATUS:FAILURE | LATENCY:3ms
TXNID:181569 | STATUS:REJECTED | LATENCY:73ms
TXNID:740781 | STATUS:REJECTED | LATENCY:187ms
TXNID:968750 | STATUS:REJECTED | LATENCY:169ms
TXNID:977810 | STATUS:SUCCESS | LATENCY:43ms
TXNID:306204 | STATUS:PENDING | LATENCY:131ms
TXNID:45180 | STATUS:REJECTED | LATENCY:83ms
TXNID:24656 | STATUS:SUCCESS | LATENCY:74ms
TXNID:334076 | STATUS:PENDING | LATENCY:194ms
TXNID:550804 | STATUS:FAILURE | LATENCY:104ms
TXNID:577331 | STATUS:REJECTED | LATENCY:81ms
TXNID:977217 | STATUS:FAILURE | LATENCY:165ms
TXNID:587819 | STATUS:REJECTED | LATENCY:33ms
TXNID:935119 | STATUS:REJECTED | LATENCY:115ms
TXNID:971410 | STATUS:REJECTED | LATENCY:136ms
TXNID:823024 | STATUS:FAILURE | LATENCY:177ms
TXNID:273725 | STATUS:REJECTED | LATENCY:154ms
TXNID:237215 | STATUS:PENDING | LATENCY:154ms
TXNID:346728 | STATUS:FAILURE | LATENCY:105ms
TXNID:777654 | STATUS:REJECTED | LATENCY:129ms
TXNID:796217 | STATUS:PENDING | LATENCY:25ms
TXNID:88989 | STATUS:REJECTED | LATENCY:43ms
TXNID:229146 | STATUS:PENDING | LATENCY:63ms
TXNID:727270 | STATUS:PENDING | LATENCY:130ms
TXNID:340585 | STATUS:FAILURE | LATENCY:176ms
TXNID:914818 | STATUS:PENDING | LATENCY:158ms
TXNID:265649 | STATUS:PENDING | LATENCY:42ms
TXNID:920416 | STATUS:FAILURE | LATENCY:78ms
TXNID:703084 | STATUS:SUCCESS | LATENCY:158ms
TXNID:815337 | STATUS:FAILURE | LATENCY:193ms
TXNID:388394 | STATUS:FAILURE | LATENCY:191ms
TXNID:538189 | STATUS:PENDING | LATENCY:134ms
TXNID:151982 | STATUS:PENDING | LATENCY:192ms
TXNID:545010 | STATUS:FAILURE | LATENCY:151ms
TXNID:767062 | STATUS:FAILURE | LATENCY:189ms
TXNID:398120 | STATUS:SUCCESS | LATENCY:47ms
TXNID:835701 | STATUS:FAILURE | LATENCY:10ms
TXNID:352420 | STATUS:PENDING | LATENCY:86ms
TXNID:318665 | STATUS:SUCCESS | LATENCY:154ms
TXNID:921025 | STATUS:FAILURE | LATENCY:135ms
TXNID:553679 | STATUS:PENDING | LATENCY:127ms
TXNID:394554 | STATUS:FAILURE | LATENCY:158ms
TXNID:1915 | STATUS:SUCCESS | LATENCY:125ms
TXNID:400517 | STATUS:SUCCESS | LATENCY:64ms
TXNID:151633 | STATUS:REJECTED | LATENCY:55ms
TXNID:443732 | STATUS:PENDING | LATENCY:156ms
TXNID:206209 | STATUS:FAILURE | LATENCY:116ms
TXNID:263426 | STATUS:REJECTED | LATENCY:46ms
TXNID:112694 | STATUS:FAILURE | LATENCY:33ms
TXNID:925070 | STATUS:PENDING | LATENCY:169ms
TXNID:920394 | STATUS:PENDING | LATENCY:98ms
TXNID:27750 | STATUS:SUCCESS | LATENCY:29ms
TXNID:707234 | STATUS:SUCCESS | LATENCY:49ms
TXNID:594598 | STATUS:SUCCESS | LATENCY:44ms
TXNID:892678 | STATUS:PENDING | LATENCY:124ms
TXNID:765723 | STATUS:SUCCESS | LATENCY:180ms
TXNID:425544 | STATUS:REJECTED | LATENCY:111ms
TXNID:160096 | STATUS:SUCCESS | LATENCY:38ms
TXNID:445897 | STATUS:FAILURE | LATENCY:37ms
TXNID:978535 | STATUS:FAILURE | LATENCY:192ms
TXNID:560488 | STATUS:SUCCESS | LATENCY:110ms
TXNID:9671 | STATUS:PENDING | LATENCY:132ms
TXNID:484983 | STATUS:PENDING | LATENCY:150ms
TXNID:375441 | STATUS:SUCCESS | LATENCY:65ms
TXNID:94366 | STATUS:SUCCESS | LATENCY:4ms
TXNID:626490 | STATUS:PENDING | LATENCY:75ms
TXNID:415865 | STATUS:FAILURE | LATENCY:116ms
TXNID:959773 | STATUS:REJECTED | LATENCY:194ms
TXNID:617497 | STATUS:PENDING | LATENCY:181ms
TXNID:186329 | STATUS:REJECTED | LATENCY:126ms
TXNID:936013 | STATUS:REJECTED | LATENCY:79ms
TXNID:274894 | STATUS:SUCCESS | LATENCY:156ms
TXNID:554767 | STATUS:PENDING | LATENCY:106ms
TXNID:516422 | STATUS:REJECTED | LATENCY:19ms
TXNID:159256 | STATUS:SUCCESS | LATENCY:81ms
TXNID:988638 | STATUS:SUCCESS | LATENCY:158ms
TXNID:863746 | STATUS:PENDING | LATENCY:99ms
TXNID:545861 | STATUS:REJECTED | LATENCY:133ms
TXNID:367919 | STATUS:PENDING | LATENCY:197ms
TXNID:687707 | STATUS:REJECTED | LATENCY:135ms
TXNID:40020 | STATUS:SUCCESS | LATENCY:148ms
TXNID:812122 | STATUS:FAILURE | LATENCY:153ms
TXNID:388295 | STATUS:PENDING | LATENCY:129ms
TXNID:12447 | STATUS:REJECTED | LATENCY:161ms
TXNID:891218 | STATUS:REJECTED | LATENCY:35ms
TXNID:385538 | STATUS:PENDING | LATENCY:93ms
TXNID:290063 | STATUS:PENDING | LATENCY:31ms
TXNID:756153 | STATUS:PENDING | LATENCY:108ms
TXNID:855999 | STATUS:SUCCESS | LATENCY:34ms
TXNID:689833 | STATUS:FAILURE | LATENCY:103ms
TXNID:127046 | STATUS:PENDING | LATENCY:33ms
TXNID:185348 | STATUS:FAILURE | LATENCY:183ms
TXNID:936132 | STATUS:PENDING | LATENCY:180ms
TXNID:703719 | STATUS:PENDING | LATENCY:52ms
TXNID:26734 | STATUS:FAILURE | LATENCY:45ms
TXNID:902002 | STATUS:PENDING | LATENCY:63ms
TXNID:574145 | STATUS:REJECTED | LATENCY:149ms
TXNID:348228 | STATUS:PENDING | LATENCY:109ms
TXNID:616418 | STATUS:PENDING | LATENCY:74ms
TXNID:166543 | STATUS:PENDING | LATENCY:83ms
TXNID:619200 | STATUS:REJECTED | LATENCY:166ms
TXNID:391944 | STATUS:FAILURE | LATENCY:11ms
TXNID:824825 | STATUS:SUCCESS | LATENCY:183ms
TXNID:319863 | STATUS:REJECTED | LATENCY:86ms
TXNID:247870 | STATUS:FAILURE | LATENCY:165ms
TXNID:110421 | STATUS:REJECTED | LATENCY:157ms
TXNID:597556 | STATUS:FAILURE | LATENCY:19ms
TXNID:955240 | STATUS:REJECTED | LATENCY:83ms
TXNID:950624 | STATUS:FAILURE | LATENCY:42ms
TXNID:454999 | STATUS:PENDING | LATENCY:153ms
TXNID:571284 | STATUS:PENDING | LATENCY:40ms
TXNID:722619 | STATUS:REJECTED | LATENCY:81ms
TXNID:213005 | STATUS:FAILURE | LATENCY:37ms
TXNID:93959 | STATUS:SUCCESS | LATENCY:187ms
TXNID:565550 | STATUS:FAILURE | LATENCY:63ms
TXNID:170530 | STATUS:PENDING | LATENCY:114ms
TXNID:892549 | STATUS:REJECTED | LATENCY:89ms
TXNID:926464 | STATUS:PENDING | LATENCY:164ms
TXNID:839301 | STATUS:REJECTED | LATENCY:161ms
TXNID:653121 | STATUS:SUCCESS | LATENCY:54ms
TXNID:24808 | STATUS:PENDING | LATENCY:179ms
TXNID:211651 | STATUS:REJECTED | LATENCY:186ms
TXNID:340107 | STATUS:FAILURE | LATENCY:81ms
TXNID:340461 | STATUS:SUCCESS | LATENCY:142ms
TXNID:930649 | STATUS:FAILURE | LATENCY:77ms
TXNID:51194 | STATUS:REJECTED | LATENCY:63ms
TXNID:729699 | STATUS:FAILURE | LATENCY:164ms
TXNID:33994 | STATUS:SUCCESS | LATENCY:146ms
TXNID:6264 | STATUS:REJECTED | LATENCY:34ms
TXNID:654325 | STATUS:REJECTED | LATENCY:18ms
TXNID:33317 | STATUS:REJECTED | LATENCY:29ms
TXNID:657286 | STATUS:REJECTED | LATENCY:173ms
TXNID:139462 | STATUS:FAILURE | LATENCY:13ms
TXNID:704324 | STATUS:REJECTED | LATENCY:53ms
TXNID:968639 | STATUS:REJECTED | LATENCY:150ms
TXNID:763239 | STATUS:PENDING | LATENCY:186ms
TXNID:464136 | STATUS:REJECTED | LATENCY:10ms
TXNID:618891 | STATUS:PENDING | LATENCY:80ms
TXNID:221474 | STATUS:REJECTED | LATENCY:10ms
TXNID:846874 | STATUS:REJECTED | LATENCY:33ms
TXNID:85143 | STATUS:SUCCESS | LATENCY:166ms
TXNID:54144 | STATUS:PENDING | LATENCY:66ms
TXNID:258519 | STATUS:REJECTED | LATENCY:119ms
TXNID:226327 | STATUS:REJECTED | LATENCY:68ms
TXNID:908209 | STATUS:PENDING | LATENCY:38ms
TXNID:946059 | STATUS:PENDING | LATENCY:80ms
TXNID:771933 | STATUS:SUCCESS | LATENCY:27ms
TXNID:533500 | STATUS:FAILURE | LATENCY:30ms
TXNID:329334 | STATUS:PENDING | LATENCY:78ms
TXNID:36517 | STATUS:FAILURE | LATENCY:129ms
TXNID:234851 | STATUS:SUCCESS | LATENCY:44ms
TXNID:701216 | STATUS:FAILURE | LATENCY:0ms
TXNID:105863 | STATUS:SUCCESS | LATENCY:152ms
TXNID:615461 | STATUS:SUCCESS | LATENCY:153ms
TXNID:100653 | STATUS:FAILURE | LATENCY:167ms
TXNID:115399 | STATUS:REJECTED | LATENCY:192ms
TXNID:109769 | STATUS:PENDING | LATENCY:109ms
TXNID:449959 | STATUS:FAILURE | LATENCY:17ms
TXNID:95112 | STATUS:FAILURE | LATENCY:192ms
TXNID:148698 | STATUS:REJECTED | LATENCY:123ms
TXNID:968243 | STATUS:PENDING | LATENCY:35ms
TXNID:728278 | STATUS:SUCCESS | LATENCY:156ms
TXNID:623700 | STATUS:REJECTED | LATENCY:194ms
TXNID:494078 | STATUS:REJECTED | LATENCY:36ms
TXNID:961261 | STATUS:REJECTED | LATENCY:125ms
TXNID:776485 | STATUS:FAILURE | LATENCY:186ms
TXNID:567277 | STATUS:REJECTED | LATENCY:136ms
TXNID:790408 | STATUS:PENDING | LATENCY:53ms
TXNID:691526 | STATUS:REJECTED | LATENCY:3ms
TXNID:981412 | STATUS:SUCCESS | LATENCY:159ms
TXNID:623118 | STATUS:SUCCESS | LATENCY:188ms
TXNID:53426 | STATUS:PENDING | LATENCY:181ms
TXNID:800955 | STATUS:REJECTED | LATENCY:15ms
TXNID:136299 | STATUS:FAILURE | LATENCY:105ms
TXNID:722374 | STATUS:REJECTED | LATENCY:63ms
TXNID:417207 | STATUS:FAILURE | LATENCY:149ms
TXNID:386541 | STATUS:SUCCESS | LATENCY:112ms
TXNID:734699 | STATUS:SUCCESS | LATENCY:81ms
TXNID:735421 | STATUS:PENDING | LATENCY:24ms
TXNID:786037 | STATUS:REJECTED | LATENCY:102ms
TXNID:552916 | STATUS:SUCCESS | LATENCY:49ms
TXNID:646975 | STATUS:FAILURE | LATENCY:186ms
TXNID:938223 | STATUS:PENDING | LATENCY:166ms
TXNID:678655 | STATUS:SUCCESS | LATENCY:194ms
TXNID:874323 | STATUS:SUCCESS | LATENCY:109ms
TXNID:899766 | STATUS:SUCCESS | LATENCY:140ms
TXNID:40505 | STATUS:SUCCESS | LATENCY:114ms
TXNID:596716 | STATUS:SUCCESS | LATENCY:57ms
TXNID:794476 | STATUS:FAILURE | LATENCY:106ms
TXNID:58517 | STATUS:SUCCESS | LATENCY:135ms
TXNID:117183 | STATUS:FAILURE | LATENCY:184ms
TXNID:250153 | STATUS:REJECTED | LATENCY:61ms
TXNID:322500 | STATUS:PENDING | LATENCY:170ms
TXNID:299964 | STATUS:SUCCESS | LATENCY:1ms
TXNID:532727 | STATUS:PENDING | LATENCY:134ms
TXNID:280175 | STATUS:SUCCESS | LATENCY:21ms
TXNID:351392 | STATUS:REJECTED | LATENCY:73ms
TXNID:438842 | STATUS:REJECTED | LATENCY:148ms
TXNID:850067 | STATUS:SUCCESS | LATENCY:164ms
TXNID:968729 | STATUS:REJECTED | LATENCY:155ms
TXNID:558542 | STATUS:FAILURE | LATENCY:195ms
TXNID:658035 | STATUS:REJECTED | LATENCY:1ms
TXNID:755489 | STATUS:PENDING | LATENCY:18ms
TXNID:375466 | STATUS:PENDING | LATENCY:44ms
TXNID:376191 | STATUS:SUCCESS | LATENCY:127ms
TXNID:271705 | STATUS:REJECTED | LATENCY:134ms
TXNID:818121 | STATUS:FAILURE | LATENCY:192ms
TXNID:237085 | STATUS:PENDING | LATENCY:26ms
TXNID:872134 | STATUS:REJECTED | LATENCY:144ms
TXNID:944842 | STATUS:SUCCESS | LATENCY:31ms
TXNID:698813 | STATUS:FAILURE | LATENCY:8ms
TXNID:703014 | STATUS:FAILURE | LATENCY:110ms
TXNID:136756 | STATUS:SUCCESS | LATENCY:63ms
TXNID:262169 | STATUS:REJECTED | LATENCY:7ms
TXNID:57565 | STATUS:FAILURE | LATENCY:82ms
TXNID:345235 | STATUS:FAILURE | LATENCY:139ms
TXNID:494565 | STATUS:SUCCESS | LATENCY:85ms
TXNID:6747 | STATUS:FAILURE | LATENCY:174ms
TXNID:719496 | STATUS:SUCCESS | LATENCY:76ms
TXNID:287673 | STATUS:FAILURE | LATENCY:8ms
TXNID:393569 | STATUS:SUCCESS | LATENCY:170ms
TXNID:750195 | STATUS:REJECTED | LATENCY:137ms
TXNID:31325 | STATUS:REJECTED | LATENCY:19ms
TXNID:79716 | STATUS:PENDING | LATENCY:159ms
TXNID:775671 | STATUS:FAILURE | LATENCY:135ms
TXNID:630370 | STATUS:REJECTED | LATENCY:161ms
TXNID:100385 | STATUS:REJECTED | LATENCY:195ms
TXNID:250606 | STATUS:REJECTED | LATENCY:70ms
TXNID:150724 | STATUS:PENDING | LATENCY:46ms
TXNID:800943 | STATUS:FAILURE | LATENCY:145ms
TXNID:191903 | STATUS:SUCCESS | LATENCY:146ms
TXNID:282497 | STATUS:FAILURE | LATENCY:91ms
TXNID:892550 | STATUS:SUCCESS | LATENCY:192ms
TXNID:942138 | STATUS:PENDING | LATENCY:114ms
TXNID:51187 | STATUS:FAILURE | LATENCY:111ms
TXNID:845311 | STATUS:FAILURE | LATENCY:33ms
TXNID:297032 | STATUS:REJECTED | LATENCY:192ms
TXNID:615321 | STATUS:REJECTED | LATENCY:182ms
TXNID:880341 | STATUS:SUCCESS | LATENCY:13ms
TXNID:765975 | STATUS:SUCCESS | LATENCY:28ms
TXNID:803823 | STATUS:REJECTED | LATENCY:44ms
TXNID:436580 | STATUS:PENDING | LATENCY:169ms
TXNID:624528 | STATUS:PENDING | LATENCY:55ms
TXNID:328300 | STATUS:SUCCESS | LATENCY:2ms
TXNID:703379 | STATUS:PENDING | LATENCY:61ms
TXNID:133140 | STATUS:SUCCESS | LATENCY:199ms
TXNID:225045 | STATUS:FAILURE | LATENCY:62ms
TXNID:601846 | STATUS:REJECTED | LATENCY:65ms
TXNID:797772 | STATUS:REJECTED | LATENCY:21ms
TXNID:347346 | STATUS:SUCCESS | LATENCY:129ms
TXNID:887561 | STATUS:REJECTED | LATENCY:87ms
TXNID:776478 | STATUS:SUCCESS | LATENCY:78ms
TXNID:880535 | STATUS:FAILURE | LATENCY:162ms
TXNID:814015 | STATUS:REJECTED | LATENCY:69ms
TXNID:730134 | STATUS:FAILURE | LATENCY:197ms
TXNID:166790 | STATUS:SUCCESS | LATENCY:148ms
TXNID:736695 | STATUS:REJECTED | LATENCY:77ms
TXNID:856401 | STATUS:SUCCESS | LATENCY:47ms
TXNID:561528 | STATUS:FAILURE | LATENCY:79ms
TXNID:846418 | STATUS:SUCCESS | LATENCY:131ms
TXNID:507328 | STATUS:FAILURE | LATENCY:145ms
TXNID:602983 | STATUS:REJECTED | LATENCY:56ms
TXNID:703464 | STATUS:REJECTED | LATENCY:48ms
TXNID:358139 | STATUS:SUCCESS | LATENCY:94ms
TXNID:375866 | STATUS:PENDING | LATENCY:116ms
TXNID:258902 | STATUS:REJECTED | LATENCY:113ms
TXNID:496055 | STATUS:FAILURE | LATENCY:122ms
TXNID:258488 | STATUS:PENDING | LATENCY:168ms
TXNID:213283 | STATUS:SUCCESS | LATENCY:136ms
TXNID:626020 | STATUS:FAILURE | LATENCY:149ms
TXNID:251090 | STATUS:REJECTED | LATENCY:94ms
TXNID:320547 | STATUS:PENDING | LATENCY:47ms
TXNID:685630 | STATUS:FAILURE | LATENCY:187ms
TXNID:674658 | STATUS:SUCCESS | LATENCY:93ms
TXNID:429919 | STATUS:SUCCESS | LATENCY:144ms
TXNID:362911 | STATUS:REJECTED | LATENCY:9ms
TXNID:631055 | STATUS:FAILURE | LATENCY:46ms
TXNID:185242 | STATUS:REJECTED | LATENCY:89ms
TXNID:859433 | STATUS:SUCCESS | LATENCY:166ms
TXNID:425364 | STATUS:FAILURE | LATENCY:156ms
TXNID:7368 | STATUS:SUCCESS | LATENCY:80ms
TXNID:429895 | STATUS:FAILURE | LATENCY:192ms
TXNID:445028 | STATUS:REJECTED | LATENCY:153ms
TXNID:81807 | STATUS:PENDING | LATENCY:61ms
TXNID:632220 | STATUS:FAILURE | LATENCY:147ms
TXNID:796103 | STATUS:FAILURE | LATENCY:133ms
TXNID:75470 | STATUS:PENDING | LATENCY:74ms
TXNID:732886 | STATUS:FAILURE | LATENCY:126ms
TXNID:560142 | STATUS:FAILURE | LATENCY:63ms
TXNID:407679 | STATUS:PENDING | LATENCY:93ms
TXNID:723372 | STATUS:PENDING | LATENCY:191ms
TXNID:701862 | STATUS:REJECTED | LATENCY:150ms
TXNID:936573 | STATUS:REJECTED | LATENCY:111ms
TXNID:782843 | STATUS:REJECTED | LATENCY:163ms
TXNID:734278 | STATUS:REJECTED | LATENCY:49ms
TXNID:564369 | STATUS:SUCCESS | LATENCY:1ms
TXNID:64481 | STATUS:SUCCESS | LATENCY:32ms
TXNID:171460 | STATUS:FAILURE | LATENCY:105ms
TXNID:702725 | STATUS:SUCCESS | LATENCY:51ms
TXNID:631035 | STATUS:PENDING | LATENCY:74ms
TXNID:792486 | STATUS:FAILURE | LATENCY:50ms
TXNID:617728 | STATUS:SUCCESS | LATENCY:121ms
TXNID:182168 | STATUS:PENDING | LATENCY:120ms
TXNID:254688 | STATUS:REJECTED | LATENCY:154ms
TXNID:729005 | STATUS:PENDING | LATENCY:111ms
TXNID:784315 | STATUS:PENDING | LATENCY:116ms
TXNID:250894 | STATUS:FAILURE | LATENCY:171ms
TXNID:953551 | STATUS:PENDING | LATENCY:40ms
TXNID:228301 | STATUS:REJECTED | LATENCY:122ms
TXNID:2685 | STATUS:SUCCESS | LATENCY:119ms
